ad_id,seller_id,title,description,car_brands,models,body_car_type,transmission,year_of_manufacture,color,mileage,engine,price,is_negotiable,created_at,updated_at,status,image
82cbc5d2-466a-423f-b491-05cf72c55c6e,c275786a-ff50-4fe5-8d56-b30587aa6c8c,Dijual Mercedes-Benz C-Class 2015 Manual (Jingga) - Sedan,"Mobil bekas Mercedes-Benz, C-Class keluaran tahun 2015, warna Jingga, tipe bodi Sedan, dengan jarak tempuh 139363 km, transmisi Manual, mesin 1.5L Turbo. Harga Rp 406487994.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,C-Class,Sedan,Manual,2015,Jingga,139363,1.5L Turbo,406487994,True,2024-05-02 05:33:30,2024-03-23 09:30:36,Sold,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/c-class/c-class-sedan-hero.png
76f5ae4e-dee8-4245-a25c-849921891e48,2ca28ef6-590b-4741-a4ad-72ee8b7253d8,Dijual BMW X1 2019 Manual (Biru dongker) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2019, warna Biru dongker, tipe bodi Sedan, dengan jarak tempuh 66949 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 306699553.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2019,Biru dongker,66949,2.0L 4-Cyl Turbo,306699553,True,2024-01-26 16:53:44,2024-07-15 23:26:52,Active,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
f713297d-ffaa-494c-9ab3-677401dad2b5,527bc66d-93b3-4f50-b843-13042d9a19cc,Dijual Daihatsu Terios 2016 Automatic (Coklat) - SUV,"Mobil bekas Daihatsu, Terios keluaran tahun 2016, warna Coklat, tipe bodi SUV, dengan jarak tempuh 134111 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 282343135.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Terios,SUV,Automatic,2016,Coklat,134111,1.5L 4-Cyl,282343135,False,2024-01-16 00:30:56,2024-09-28 19:34:40,Active,https://www.daihatsu.co.id/uploads/images/model-terios.jpg
efc44354-2cb0-4c2f-b540-6937e9678be8,90217a3f-f6ba-4b9f-90d7-b96c12e942ef,Dijual Nissan Grand Livina 2020 Automatic (Koral) - MPV,"Mobil bekas Nissan, Grand Livina keluaran tahun 2020, warna Koral, tipe bodi MPV, dengan jarak tempuh 97515 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 466242268.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,Grand Livina,MPV,Automatic,2020,Koral,97515,1.5L 4-Cyl,466242268,True,2024-04-06 22:19:51,2024-02-06 14:19:51,Expired,https://example.com/placeholder.jpg
71fed12f-1b87-474a-a998-6ba3c2d47727,4c7d6bc2-fdd3-4b63-8408-98f6f742f713,Dijual Mercedes-Benz E-Class 2020 Automatic (Hitam) - Sedan,"Mobil bekas Mercedes-Benz, E-Class keluaran tahun 2020, warna Hitam, tipe bodi Sedan, dengan jarak tempuh 53708 km, transmisi Automatic, mesin 2.0L Turbo. Harga Rp 156180952.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,E-Class,Sedan,Automatic,2020,Hitam,53708,2.0L Turbo,156180952,False,2024-10-07 10:59:28,2024-09-03 23:35:21,Expired,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/e-class/e-class-sedan-hero.png
17c2786c-e67a-4e40-b71c-b1a9f29e72ec,42505b1d-4a6c-4399-931f-6b7407b5fd22,Dijual Suzuki Swift 2010 Manual (Merah jambu) - SUV,"Mobil bekas Suzuki, Swift keluaran tahun 2010, warna Merah jambu, tipe bodi SUV, dengan jarak tempuh 177589 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 129622448.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Swift,SUV,Manual,2010,Merah jambu,177589,1.2L 4-Cyl,129622448,True,2024-02-23 01:24:54,2024-08-04 02:43:11,Sold,https://www.suzuki.co.id/media/cars/swift/swift-exterior.jpg
86999944-3294-4147-895f-010bed927a60,ef30a7cb-5a5f-4b8b-9822-a0283b906522,Dijual BMW X1 2010 Automatic (Hijau) - SUV,"Mobil bekas BMW, X1 keluaran tahun 2010, warna Hijau, tipe bodi SUV, dengan jarak tempuh 174754 km, transmisi Automatic, mesin 2.0L 4-Cyl Turbo. Harga Rp 227592570.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,SUV,Automatic,2010,Hijau,174754,2.0L 4-Cyl Turbo,227592570,True,2024-07-17 19:52:48,2024-04-13 01:19:26,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
dc4767b6-d324-40c9-8e2d-f4c58fb12b2f,8460f567-dab6-41eb-9325-93c08eff406b,Dijual Honda Jazz 2022 Automatic (Hijau) - MPV,"Mobil bekas Honda, Jazz keluaran tahun 2022, warna Hijau, tipe bodi MPV, dengan jarak tempuh 1426 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 348859095.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Jazz,MPV,Automatic,2022,Hijau,1426,1.5L 4-Cyl,348859095,False,2024-06-25 14:46:34,2024-01-30 18:33:52,Active,https://www.honda-indonesia.com/assets/img/cars/jazz/main/overview-main.jpg
ee3f2a1f-fe70-48e9-bc47-503d5c55799c,a28233d0-4012-42ce-9643-d0899728f0d9,Dijual BMW X1 2010 Manual (Hijau) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2010, warna Hijau, tipe bodi Sedan, dengan jarak tempuh 217095 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 360791012.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2010,Hijau,217095,2.0L 4-Cyl Turbo,360791012,True,2024-02-12 16:07:54,2024-10-30 15:34:22,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
fe55a079-dc84-4943-b57b-4a6e8e8dd6d6,44d2708b-4fc4-4e53-b5e3-772eca34e557,Dijual Honda Mobilio 2018 Automatic (Abu-abu) - SUV,"Mobil bekas Honda, Mobilio keluaran tahun 2018, warna Abu-abu, tipe bodi SUV, dengan jarak tempuh 121428 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 363726922.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Mobilio,SUV,Automatic,2018,Abu-abu,121428,1.5L 4-Cyl,363726922,True,2024-04-06 20:04:07,2024-04-26 00:59:33,Active,https://www.honda-indonesia.com/assets/img/cars/mobilio/main/overview-main.jpg
32ec321c-fd41-4d9a-a42d-17466e6e8a45,cf8cf3e5-c12d-4d77-af29-316448d90571,Dijual BMW 3 Series 2018 Automatic (Biru laut) - SUV,"Mobil bekas BMW, 3 Series keluaran tahun 2018, warna Biru laut, tipe bodi SUV, dengan jarak tempuh 134506 km, transmisi Automatic, mesin 3.0L 6-Cyl Turbo. Harga Rp 312894747.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,SUV,Automatic,2018,Biru laut,134506,3.0L 6-Cyl Turbo,312894747,False,2024-02-18 05:02:42,2024-04-19 12:52:28,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
3f95b7f6-f3be-40c8-b482-d50bc85cead5,78047c3f-c413-4cdf-a53a-6dcba96c11dd,Dijual Toyota Innova 2011 Automatic (Perak) - SUV,"Mobil bekas Toyota, Innova keluaran tahun 2011, warna Perak, tipe bodi SUV, dengan jarak tempuh 152713 km, transmisi Automatic, mesin 2.4L Diesel. Harga Rp 161622526.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Innova,SUV,Automatic,2011,Perak,152713,2.4L Diesel,161622526,False,2024-01-29 01:09:31,2024-05-08 14:20:40,Active,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Innova.jpg
b9606264-e8d4-4018-9f85-8fa0cefcbd82,50400c9b-bf9c-47b7-a859-5dd9949d6926,Dijual Mercedes-Benz C-Class 2015 Automatic (Hijau) - Sedan,"Mobil bekas Mercedes-Benz, C-Class keluaran tahun 2015, warna Hijau, tipe bodi Sedan, dengan jarak tempuh 109594 km, transmisi Automatic, mesin 1.5L Turbo. Harga Rp 490147212.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,C-Class,Sedan,Automatic,2015,Hijau,109594,1.5L Turbo,490147212,True,2024-06-03 18:56:53,2024-11-13 13:48:33,Sold,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/c-class/c-class-sedan-hero.png
b21132fe-f1f8-45b2-873f-ba74ae20794c,e99a07cd-05d8-4838-b4ef-1189cc621424,Dijual Daihatsu Terios 2014 Automatic (Merah) - Hatchback,"Mobil bekas Daihatsu, Terios keluaran tahun 2014, warna Merah, tipe bodi Hatchback, dengan jarak tempuh 142884 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 260640028.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Terios,Hatchback,Automatic,2014,Merah,142884,1.5L 4-Cyl,260640028,False,2024-02-02 14:53:14,2024-08-30 01:43:51,Sold,https://www.daihatsu.co.id/uploads/images/model-terios.jpg
58d863cd-7b6e-473b-abe1-2aac8c6e1e68,9c12437f-82b9-40a6-b059-2e214924f993,Dijual Toyota Avanza 2020 Manual (Hijau tua) - Hatchback,"Mobil bekas Toyota, Avanza keluaran tahun 2020, warna Hijau tua, tipe bodi Hatchback, dengan jarak tempuh 80062 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 444422652.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Avanza,Hatchback,Manual,2020,Hijau tua,80062,1.5L 4-Cyl,444422652,True,2024-01-14 16:43:54,2024-10-05 14:16:48,Sold,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Avanza.jpg
a9bb38b2-1fb4-4ac7-bc47-29622369b054,aa990b04-d248-4af8-9869-7ebf94e9c13d,Dijual Toyota Innova 2014 Automatic (Emas) - MPV,"Mobil bekas Toyota, Innova keluaran tahun 2014, warna Emas, tipe bodi MPV, dengan jarak tempuh 116008 km, transmisi Automatic, mesin 2.0L 4-Cyl. Harga Rp 150167863.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Innova,MPV,Automatic,2014,Emas,116008,2.0L 4-Cyl,150167863,True,2024-02-04 20:25:07,2024-04-17 14:45:58,Sold,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Innova.jpg
7d34f467-7495-4aa4-be6c-628bc49a893a,635d2adb-f725-4fc6-acd5-02da1a6664f1,Dijual Daihatsu Xenia 2014 Manual (Coklat tua) - Hatchback,"Mobil bekas Daihatsu, Xenia keluaran tahun 2014, warna Coklat tua, tipe bodi Hatchback, dengan jarak tempuh 130218 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 456640866.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,Hatchback,Manual,2014,Coklat tua,130218,1.5L 4-Cyl,456640866,False,2024-10-05 10:06:43,2024-01-26 20:14:06,Expired,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
6958527c-f774-4bb9-977d-379f785710a5,e93da05d-67a2-495f-9d64-a5c15364a449,Dijual BMW 3 Series 2016 Automatic (Nila) - SUV,"Mobil bekas BMW, 3 Series keluaran tahun 2016, warna Nila, tipe bodi SUV, dengan jarak tempuh 130495 km, transmisi Automatic, mesin 2.0L 4-Cyl Turbo. Harga Rp 192940075.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,SUV,Automatic,2016,Nila,130495,2.0L 4-Cyl Turbo,192940075,False,2024-01-03 11:25:36,2024-02-29 20:08:53,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
c30a205b-bfa8-47f7-bc54-6718eb6b716b,9e43e5ef-0e63-451f-8c53-fa28b92b64f5,Dijual Suzuki Ertiga 2013 Automatic (Magenta) - MPV,"Mobil bekas Suzuki, Ertiga keluaran tahun 2013, warna Magenta, tipe bodi MPV, dengan jarak tempuh 182458 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 153682825.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Ertiga,MPV,Automatic,2013,Magenta,182458,1.5L 4-Cyl,153682825,True,2024-10-24 05:29:40,2024-02-20 09:43:37,Expired,https://www.suzuki.co.id/media/cars/ertiga/ertiga-exterior.jpg
e8309d1a-db74-49ea-a69a-4584c8afe0b5,4805502a-aaf4-4263-aa62-94eefcce6783,Dijual BMW X1 2014 Manual (Koral) - SUV,"Mobil bekas BMW, X1 keluaran tahun 2014, warna Koral, tipe bodi SUV, dengan jarak tempuh 128432 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 293277723.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,SUV,Manual,2014,Koral,128432,2.0L 4-Cyl Turbo,293277723,True,2024-07-23 17:30:35,2024-02-03 03:33:10,Sold,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
b6fcc4ff-a725-43ef-8b04-b096f465002e,540b0749-a851-4a4a-8a89-9dfa8451a6e8,Dijual Suzuki Swift 2020 Automatic (Hijau muda) - SUV,"Mobil bekas Suzuki, Swift keluaran tahun 2020, warna Hijau muda, tipe bodi SUV, dengan jarak tempuh 77203 km, transmisi Automatic, mesin 1.2L 4-Cyl. Harga Rp 193075631.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Swift,SUV,Automatic,2020,Hijau muda,77203,1.2L 4-Cyl,193075631,False,2024-09-05 03:55:57,2024-06-15 01:22:37,Active,https://www.suzuki.co.id/media/cars/swift/swift-exterior.jpg
33a2dd92-d7f6-4473-bda5-a466129a6a12,8460f567-dab6-41eb-9325-93c08eff406b,Dijual Toyota Avanza 2012 Manual (Hitam) - SUV,"Mobil bekas Toyota, Avanza keluaran tahun 2012, warna Hitam, tipe bodi SUV, dengan jarak tempuh 246366 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 135945363.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Avanza,SUV,Manual,2012,Hitam,246366,1.3L 4-Cyl,135945363,False,2024-11-09 01:00:48,2024-10-04 13:49:59,Active,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Avanza.jpg
3c380683-1c7c-486d-b168-0432c1cf28df,a7c016a5-2f95-4421-8a39-3760c0ec6807,Dijual BMW 3 Series 2023 Automatic (Biru dongker) - SUV,"Mobil bekas BMW, 3 Series keluaran tahun 2023, warna Biru dongker, tipe bodi SUV, dengan jarak tempuh 34638 km, transmisi Automatic, mesin 3.0L 6-Cyl Turbo. Harga Rp 366724898.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,SUV,Automatic,2023,Biru dongker,34638,3.0L 6-Cyl Turbo,366724898,True,2024-02-07 02:13:19,2024-10-09 16:33:58,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
cb370451-4aac-49f3-828d-894b171206a1,4c7d6bc2-fdd3-4b63-8408-98f6f742f713,Dijual Mercedes-Benz C-Class 2018 Automatic (Hijau muda) - Sedan,"Mobil bekas Mercedes-Benz, C-Class keluaran tahun 2018, warna Hijau muda, tipe bodi Sedan, dengan jarak tempuh 132155 km, transmisi Automatic, mesin 1.5L Turbo. Harga Rp 306269658.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Mercedes-Benz,C-Class,Sedan,Automatic,2018,Hijau muda,132155,1.5L Turbo,306269658,True,2024-08-27 22:02:37,2024-02-11 03:53:24,Active,https://www.mercedes-benz.co.id/content/dam/mb-nafta/us/my2020/c-class/c-class-sedan-hero.png
bbb24a90-1ece-4f93-a78a-ca812cf13ada,38cf4410-5cbc-48e9-a880-01abc933caff,Dijual Suzuki Swift 2014 Manual (Emas) - Hatchback,"Mobil bekas Suzuki, Swift keluaran tahun 2014, warna Emas, tipe bodi Hatchback, dengan jarak tempuh 105446 km, transmisi Manual, mesin 1.2L 4-Cyl. Harga Rp 120468905.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Swift,Hatchback,Manual,2014,Emas,105446,1.2L 4-Cyl,120468905,True,2024-11-25 15:47:41,2024-08-19 05:22:04,Active,https://www.suzuki.co.id/media/cars/swift/swift-exterior.jpg
ad5ee3a0-5471-4685-b101-0f5704eee680,bdf958bf-259f-45be-a250-f9e03668c5d0,Dijual Daihatsu Sigra 2011 Automatic (Ungu) - MPV,"Mobil bekas Daihatsu, Sigra keluaran tahun 2011, warna Ungu, tipe bodi MPV, dengan jarak tempuh 194348 km, transmisi Automatic, mesin 1.0L 3-Cyl. Harga Rp 453457471.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Sigra,MPV,Automatic,2011,Ungu,194348,1.0L 3-Cyl,453457471,False,2024-10-25 20:35:02,2024-04-15 14:32:57,Expired,https://www.daihatsu.co.id/uploads/images/model-sigra.jpg
2d7a7352-e703-4a97-b183-851451aa2e3f,5aa3702f-9e24-4d2d-a8c8-36b4fc27ae43,Dijual BMW X1 2011 Manual (Hijau muda) - Sedan,"Mobil bekas BMW, X1 keluaran tahun 2011, warna Hijau muda, tipe bodi Sedan, dengan jarak tempuh 225331 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 231829021.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,Sedan,Manual,2011,Hijau muda,225331,2.0L 4-Cyl Turbo,231829021,True,2024-05-22 20:46:34,2024-08-02 08:01:39,Active,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
492689bd-f309-42cf-832e-1917205e5fc8,6f8856c9-2ce6-442a-aa3f-572477ea8437,Dijual Suzuki Jimny 2010 Manual (Hijau muda) - MPV,"Mobil bekas Suzuki, Jimny keluaran tahun 2010, warna Hijau muda, tipe bodi MPV, dengan jarak tempuh 190478 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 470628501.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Jimny,MPV,Manual,2010,Hijau muda,190478,1.5L 4-Cyl,470628501,True,2024-09-15 10:28:37,2024-03-13 21:48:13,Sold,https://www.suzuki.co.id/media/cars/jimny/jimny-exterior.jpg
c5f6d622-800a-4322-8334-3edc5fc6ded0,4805502a-aaf4-4263-aa62-94eefcce6783,Dijual Toyota Yaris 2020 Automatic (Biru laut) - Hatchback,"Mobil bekas Toyota, Yaris keluaran tahun 2020, warna Biru laut, tipe bodi Hatchback, dengan jarak tempuh 51078 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 463841709.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Toyota,Yaris,Hatchback,Automatic,2020,Biru laut,51078,1.5L 4-Cyl,463841709,True,2024-10-03 20:40:01,2024-09-22 21:51:06,Sold,https://www.toyota.co.id/sites/default/files/styles/large/public/2023-07/Toyota%20Yaris.jpg
a87e06f3-045a-46fe-94d0-68b081394f8a,a8c2238a-5139-45a8-9f9e-d32362c54ffe,Dijual BMW 3 Series 2012 Automatic (Biru muda) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2012, warna Biru muda, tipe bodi Sedan, dengan jarak tempuh 223115 km, transmisi Automatic, mesin 3.0L 6-Cyl Turbo. Harga Rp 303198587.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Automatic,2012,Biru muda,223115,3.0L 6-Cyl Turbo,303198587,False,2024-04-23 06:20:13,2024-05-06 02:39:44,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
ffed0b84-94f8-41c0-9d6f-a3d88b165860,157682dd-d477-4056-8ef2-6a02d4bc0d58,Dijual Suzuki Karimun Wagon R 2015 Manual (Ungu) - MPV,"Mobil bekas Suzuki, Karimun Wagon R keluaran tahun 2015, warna Ungu, tipe bodi MPV, dengan jarak tempuh 145463 km, transmisi Manual, mesin 1.0L 3-Cyl. Harga Rp 290241778.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Karimun Wagon R,MPV,Manual,2015,Ungu,145463,1.0L 3-Cyl,290241778,False,2024-09-24 06:51:20,2024-09-15 12:25:47,Expired,https://www.suzuki.co.id/media/cars/karimun-wagon-r/karimun-wagon-r-exterior.jpg
0ea3f078-d420-4c31-856c-77fb596c2c49,7f68ab4b-06ff-483e-ba33-69a29d5e7e2f,Dijual Nissan X-Trail 2020 Manual (Hijau) - SUV,"Mobil bekas Nissan, X-Trail keluaran tahun 2020, warna Hijau, tipe bodi SUV, dengan jarak tempuh 78430 km, transmisi Manual, mesin 2.5L 4-Cyl. Harga Rp 430266307.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,X-Trail,SUV,Manual,2020,Hijau,78430,2.5L 4-Cyl,430266307,False,2024-11-10 09:19:27,2024-02-19 12:15:29,Active,https://example.com/placeholder.jpg
82b362f3-75ca-4540-8ff7-42ff1c8d6784,b6ad7752-4308-4801-a1e6-af1304d37491,Dijual Nissan Grand Livina 2012 Automatic (Merah) - SUV,"Mobil bekas Nissan, Grand Livina keluaran tahun 2012, warna Merah, tipe bodi SUV, dengan jarak tempuh 242285 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 116638093.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Nissan,Grand Livina,SUV,Automatic,2012,Merah,242285,1.5L 4-Cyl,116638093,True,2024-10-05 00:04:56,2024-10-09 19:26:08,Sold,https://example.com/placeholder.jpg
9d920dbe-9d98-41e6-9197-60ec3623587e,214d0c0d-b29b-4585-b278-c5543fd2959c,Dijual Honda Mobilio 2014 Manual (Coklat tua) - MPV,"Mobil bekas Honda, Mobilio keluaran tahun 2014, warna Coklat tua, tipe bodi MPV, dengan jarak tempuh 132933 km, transmisi Manual, mesin 1.5L 4-Cyl. Harga Rp 282407759.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Honda,Mobilio,MPV,Manual,2014,Coklat tua,132933,1.5L 4-Cyl,282407759,False,2024-07-25 13:43:52,2024-01-27 22:48:53,Expired,https://www.honda-indonesia.com/assets/img/cars/mobilio/main/overview-main.jpg
ee6009f0-4371-494b-a5ba-3c10be122868,3d43a573-a127-4962-9aad-8dcb02b2d857,Dijual BMW 3 Series 2020 Manual (Hijau) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2020, warna Hijau, tipe bodi Sedan, dengan jarak tempuh 70402 km, transmisi Manual, mesin 3.0L 6-Cyl Turbo. Harga Rp 185244293.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Manual,2020,Hijau,70402,3.0L 6-Cyl Turbo,185244293,True,2024-08-16 22:07:57,2024-04-18 06:58:58,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
e2643711-562e-445a-9238-6df0c53a24b2,a96cc8f8-3a90-41e0-9fc9-54fe74d2a48f,Dijual BMW 3 Series 2023 Automatic (Biru) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2023, warna Biru, tipe bodi Sedan, dengan jarak tempuh 15443 km, transmisi Automatic, mesin 2.0L 4-Cyl Turbo. Harga Rp 371759124.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Automatic,2023,Biru,15443,2.0L 4-Cyl Turbo,371759124,True,2024-07-13 03:29:47,2024-08-31 23:31:11,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
ef18eaf8-6b78-4eca-8ecc-17664ce527e1,787ccd1f-ce49-42c2-97ba-70179f3bca93,Dijual BMW X1 2016 Manual (Merah bata) - SUV,"Mobil bekas BMW, X1 keluaran tahun 2016, warna Merah bata, tipe bodi SUV, dengan jarak tempuh 129609 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 418782708.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,X1,SUV,Manual,2016,Merah bata,129609,2.0L 4-Cyl Turbo,418782708,True,2024-04-10 06:28:27,2024-02-10 05:58:43,Expired,https://www.bmw.co.id/content/dam/bmw/common/all-models/x-series/x1/2020/BMW-X1-2020.png
75762687-9d81-4d49-900f-b9868b0a7e7f,14f5811b-9959-4647-b037-3d988595b521,Dijual Daihatsu Xenia 2019 Manual (Biru) - MPV,"Mobil bekas Daihatsu, Xenia keluaran tahun 2019, warna Biru, tipe bodi MPV, dengan jarak tempuh 53128 km, transmisi Manual, mesin 1.3L 4-Cyl. Harga Rp 197393054.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",Daihatsu,Xenia,MPV,Manual,2019,Biru,53128,1.3L 4-Cyl,197393054,False,2024-02-09 10:05:50,2024-06-27 23:33:48,Expired,https://www.daihatsu.co.id/uploads/images/model-xenia.jpg
746335a2-d750-4aaa-89ce-b41276b59615,b6ad7752-4308-4801-a1e6-af1304d37491,Dijual Suzuki Ertiga 2013 Automatic (Hitam) - MPV,"Mobil bekas Suzuki, Ertiga keluaran tahun 2013, warna Hitam, tipe bodi MPV, dengan jarak tempuh 170764 km, transmisi Automatic, mesin 1.5L 4-Cyl. Harga Rp 397085900.00. Harga masih bisa nego. Hubungi penjual segera untuk informasi lebih lanjut!",Suzuki,Ertiga,MPV,Automatic,2013,Hitam,170764,1.5L 4-Cyl,397085900,True,2024-06-23 08:44:19,2024-07-27 21:56:18,Expired,https://www.suzuki.co.id/media/cars/ertiga/ertiga-exterior.jpg
61971a11-8e96-4236-8cfe-cbdecf4917b7,6f8856c9-2ce6-442a-aa3f-572477ea8437,Dijual BMW 3 Series 2021 Manual (Coklat) - Sedan,"Mobil bekas BMW, 3 Series keluaran tahun 2021, warna Coklat, tipe bodi Sedan, dengan jarak tempuh 59206 km, transmisi Manual, mesin 2.0L 4-Cyl Turbo. Harga Rp 319563126.00. Harga Pas. Hubungi penjual segera untuk informasi lebih lanjut!",BMW,3 Series,Sedan,Manual,2021,Coklat,59206,2.0L 4-Cyl Turbo,319563126,False,2024-03-15 02:01:58,2024-01-20 16:26:40,Active,https://www.bmw.co.id/content/dam/bmw/common/all-models/3-series/sedan/2020/BMW-3-series-sedan-2020.png
